track_id,title,artist,duration_seconds,bpm,primary_genre,genre_1,genre_1_p,genre_2,genre_2_p,genre_3,genre_3_p,playlist,holdout
400ee7d8-348d-4252-8b16-422be6ae372d,Baby Interphase,Biosphere,313.000,120.63,Techno,Techno,0.3379,House,0.1936,Bleep,0.0784,Techno/Aurora,1
49983c2d-c7a7-4a79-adfc-999ce1db788f,Things - Monoloc Edit,Monoloc,372.000,124.00,Techno,Techno,0.6050,Dub Techno,0.3742,Ambient,0.2418,Techno/Aurora,1
56b73bbc-8a84-4e13-ae8c-18a735450a1c,Twin Souls,I Hate Models,450.000,151.49,Techno,Techno,0.1621,Hardstyle,0.1422,Electronic / Hardcore,0.1240,Techno/Hard,0
5bfedaf4-d35f-4e1c-b081-1913d2484003,Elementen,Secret Cinema/Egbert,453.000,128.00,Techno,Techno,0.3294,Tech Trance,0.2661,Minimal Techno,0.1549,Techno/Aurora,1
82921384-7569-489d-b099-5fd272cfe1b2,Continuum,Etapp Kyle,390.000,129.01,Techno,Techno,0.8300,Deep Techno,0.6788,Ambient,0.1267,Techno/Aurora,0
86ddcdc2-059f-41cd-8f7d-ce0287ea3160,Eternal,7CIRCLE,420.000,129.98,Techno,Techno,0.7432,Deep Techno,0.2362,Hard Techno,0.1311,Techno/Aurora,0
878807cc-f92f-4ac5-a0de-8db6db37cdba,5AM,Boston 168,413.000,134.94,Techno,Techno,0.7846,Deep Techno,0.3990,Hard Techno,0.1124,Techno/Aurora,0
882b27c4-9bd6-47cc-ab6f-3b1ac980d325,Machines Behave Badly,Vladimir Dubyshkin,290.000,140.01,Techno,Techno,0.4553,Acid,0.3172,Goa Trance,0.2020,Techno/Aurora,0
8b50eafa-7fa3-40c5-8f9f-b9d3e124e966,Shat Pop - Flood1 Remix,The Fock/Flood1,359.000,129.00,Techno,Techno,0.5735,EBM,0.2890,Electronic / Industrial,0.1086,Techno/Aurora,0
8d096d9b-9a94-4ce0-b05b-fc5761c0c7d8,I Cannot,Anti Up,190.000,133.10,Techno,Techno,0.2053,Tech Trance,0.1742,House,0.1262,,0
910a9580-5e33-4014-af0b-68fb2ef455a5,Eternal Blue - Wata Igarashi Crossing Remix,Aurora Halal/Wata Igarashi,462.000,128.00,Techno,Techno,0.6783,Deep Techno,0.2860,Tech Trance,0.1809,Techno/Aurora,0
9dd564ca-e18e-4d17-8b43-9a70f249b778,Atlas,Blawan,430.000,130.00,Techno,Techno,0.7257,Deep Techno,0.2377,Electronic / Experimental,0.1395,Techno/Aurora,0
ae145bcb-5d16-4a8a-9ab2-3c8a71fa4768,Got Me Wavy,Ascension,141.000,130.01,Techno,Techno,0.1335,Halftime,0.0950,Bassline,0.0809,,0
b1b60332-a1c3-423c-a9cb-4a75fe2d29b1,Waterfall,Rrose,434.000,125.00,Techno,Techno,0.3605,Dub Techno,0.1516,House,0.1201,Techno/Aurora,0
bfa7ebb0-39a0-424f-a8e3-bda81d66750d,Rotar - Tensal remix,Oscar Mulero/Tensal,367.000,127.00,Techno,Techno,0.8812,Hard Techno,0.2519,Deep Techno,0.1565,Techno/Aurora,0
c67eb404-ced3-48a8-bbf5-4724a17c4960,EINS ZWEI,ZAPRAVKA,142.000,154.01,Techno,Techno,0.2350,Donk,0.2302,Hardstyle,0.1113,Techno/Hard,0
c7213f10-769b-4d9f-9f1c-51fb61878ad4,Boom Diggy Boom,Lug,169.000,137.16,Techno,Techno,0.2354,Bassline,0.1538,Speed Garage,0.1532,UKG,1
cc7b1dbf-ab9f-4502-bdd1-c7041f95fc9c,Nakba - Zadig Remix,Mattia Trani/Zadig,346.000,133.96,Techno,Techno,0.7667,Hard Techno,0.2422,Acid,0.1354,Techno/Aurora,0
d103f393-0f6e-423c-aed4-36d892303e2c,Unrepentacostal,Dax J,218.000,148.95,Techno,Techno,0.4814,Acid,0.3230,Trance,0.1434,Techno/Aurora,1
e7924ffb-fb4a-4517-a023-e15396be114f,My Reminiscence,Relaxer,352.000,126.96,Techno,Techno,0.6673,Deep Techno,0.3006,EBM,0.1121,Techno/Aurora,0
f7dac4f5-27ea-47ce-ad20-36ea65b16bd6,Stone Towers,Ruman,374.000,135.93,Techno,Techno,0.6025,Tech Trance,0.3039,Deep Techno,0.2032,Techno/Aurora,0
145347fc-08cd-4317-a708-16e91b307d77,we r who we r (glitter on my eyes),pk,211.000,124.00,Trap,Trap,0.3882,Bass Music,0.1751,Cloud Rap,0.1517,,0
1ad9389b-1b6b-4292-8866-06420911faf4,WORK FLIP,FLY,223.000,129.93,Trap,Trap,0.2029,Dubstep,0.1860,Electro House,0.0834,Civilian Wubs,0
2a7bce6f-7c90-49c6-a0f4-6d62a65137ec,M?STIC - MKULTRA X WAKA FLOCKA & GUCCI MANE - 15TH & THE 1ST (KNOW GOOD EDIT),M?STIC,127.000,70.00,Trap,Trap,0.1937,Cloud Rap,0.1122,Jumpstyle,0.0375,Civilian Wubs,1
38a1acbd-f0cf-4cc3-aa07-b10661731890,PARTY 4 U x NEVER BE LIKE YOU (ALTÉGO MIX),Altégo Music,211.000,135.98,Trap,Trap,0.1325,House,0.0677,Cloud Rap,0.0606,,0
3f6dd54f-c8c4-4981-8831-230e276a3afa,A$AP Ferg - Shabba ft. A$AP Rocky (Phrva & yojas. Flip),Phrva,213.000,135.00,Trap,Trap,0.3781,Cloud Rap,0.2225,Hip Hop / Grime,0.0879,Civilian Wubs,0
43f4ab49-78ca-419f-adf7-c43be87679be,Section,LYNY,175.000,69.98,Trap,Trap,0.2451,Hip Hop,0.0404,Electronic / Experimental,0.0369,Civilian Wubs,0
6241ffb2-e23d-4f0a-a3f6-dc66c5533680,MADEINTYO ft. A$AP FERG - NED FLANDERS [SUPER FUTURE & BAGSSS FLIP],Super Future,216.000,140.01,Trap,Trap,0.4352,Cloud Rap,0.1849,Hardcore Hip-Hop,0.1203,Civilian Wubs,0
6f82550e-8b97-451b-bd1c-a465248b8eab,Out Of Time,A Hundred Drums,190.000,135.01,Trap,Trap,0.2186,Cloud Rap,0.2033,Gangsta,0.0195,Civilian Wubs,0
a281bbec-0b04-4df1-8bb2-c33e9d991d34,Sade - Is it a Crime (Know Good Flip),Know Good,183.000,81.31,Trap,Trap,0.1018,Ambient,0.0580,Cloud Rap,0.0544,Civilian Wubs,1
a6f1d45f-3808-4979-a869-679691bbc7fc,CARNAGE,Lens,173.000,140.08,Trap,Trap,0.3477,Dubstep,0.2558,Electro House,0.1464,Civilian Wubs,0
b10db420-17c8-41b7-b9a2-d942820c5fe4,Of The Trees x Artifice - Ternion Sound (Buunshin Remix) 2,Blue Mile,293.000,70.10,Trap,Trap,0.3444,Cloud Rap,0.1917,Horrorcore,0.1075,,0
bfed7313-b8f7-452f-88df-c7a843047ae3,Riley (Gruv Pool Flip),Juicy J,200.000,143.99,Trap,Trap,0.3265,Cloud Rap,0.1050,Electro House,0.1041,,0
dc239fe4-2743-4f57-a514-5c39bc31640c,Grove St. Party (feat. Kebo Gotti) [Super Future Remix],Waka Flocka Flame/Kebo Gotti/Super Future,181.752,140.10,Trap,Trap,0.4385,Horrorcore,0.1976,Cloud Rap,0.1927,,0
e7a8fb31-2ac2-46d4-a81f-b78432885998,inmymind (2),,217.000,126.01,Trap,Trap,0.1043,Cloud Rap,0.0733,Halftime,0.0694,,1
f0bcec98-d717-4bf0-b4af-bf05bd1d856c,WAITING (Dennett x Plsma x Flozone Remix),NOTION x Willow Kayne,210.000,139.76,Trap,Trap,0.1358,Cloud Rap,0.1165,Dubstep,0.0794,,0
0b2b3945-8771-45c7-a535-2f1d4e6bad6a,Boy Don't Waste My Time,Fonzo,242.000,131.99,UK Garage,UK Garage,0.3064,Bassline,0.2689,Dubstep,0.1076,UKG,0
0ce9de5b-ec4b-46e0-8b26-109481a413be,Darling,Esbe,189.000,99.00,Hip Hop / Trip Hop,Hip Hop / Trip Hop,0.3088,Electronic / Trip Hop,0.2910,Downtempo,0.2666,Upbeat Groove,0
0e8809f0-b414-4d96-939d-8bb3e7f88271,Never Be Like You (feat. Kai),"Flume, Kai",235.000,120.00,Contemporary R&B,Contemporary R&B,0.0950,K-pop,0.0888,RnB/Swing,0.0773,,0
1f59a1a6-b51d-4ebf-bdab-806ed62104a6,Push Up - Original Mix,Creeds,240.000,160.01,Hard Techno,Hard Techno,0.2040,Techno,0.1920,Tribal,0.1498,Techno/Hard,0
27bb4b72-1665-48ee-a9c0-511e3c4e04bf,People Everywhere (Still Alive),Khruangbin,151.000,109.26,Funk,Funk,0.1603,Soul,0.1487,Psychedelic,0.1277,Upbeat Groove,0
2bb8e76f-f31f-40ad-a447-335df768966a,Where's The Massive?,Superstyle Deluxe,224.000,138.99,UK Garage,UK Garage,0.3893,Bassline,0.2929,Speed Garage,0.1805,UKG,0
2be17d73-d6f7-4a9e-ab26-efc9b278ca24,Sharpen Up,High Fade,241.000,126.01,Alternative Rock,Alternative Rock,0.1023,Funk,0.0645,Indie Rock,0.0576,Upbeat Groove,0
34caa969-9950-43d9-9574-52fcd4a6d411,Gravitational Wave,Alignment,346.000,149.99,Hard Techno,Hard Techno,0.6675,Techno,0.6509,Schranz,0.5838,Techno/Hard,1
3cf76601-9079-4406-8a98-1a5ca50bf809,OT Rails,Spray,375.000,134.00,Trance,Trance,0.3887,Progressive Trance,0.2610,Techno,0.2428,Techno/Aurora,0
3f9ef7ed-bd7e-4e04-a10f-7be57de4e9c0,Acid Ting - Tingz's 808 Mix,Tingz,367.000,126.00,Electro,Electro,0.7119,Techno,0.4102,Electroclash,0.1821,Techno/Aurora,0
428b09c1-9684-4b19-9042-1e1a1b9e60cd,September,"Earth, Wind & Fire",215.000,126.24,Funk / Soul / Disco,Funk / Soul / Disco,0.5060,Funk,0.3650,Soul,0.2122,Upbeat Groove,0
4776b35c-a628-489e-9b1f-0005c82892d2,Rampage - Creeds Remix,"Bollmann, Creeds",276.000,159.99,Hardstyle,Hardstyle,0.5034,Electronic / Hardcore,0.3952,Schranz,0.3471,Techno/Hard,0
4c309768-e239-4f6c-aaa4-6330784010f4,i won't be ur drug (VIP),Tape B,171.000,139.94,Electronic / Experimental,Electronic / Experimental,0.0932,Ambient,0.0619,Halftime,0.0562,,1
6e99e36d-55cb-465c-8ef2-f3d067e33639,Taxi Dub - Shakhov Remix,Kenis,200.000,137.02,UK Garage,UK Garage,0.4522,Bassline,0.4521,Speed Garage,0.1759,UKG,1
7ead3027-5621-4791-a6bd-672784b423ee,Die Young,Ke$ha,212.000,128.00,K-pop,K-pop,0.3305,House,0.1862,Dance-pop,0.1427,,0
82eb2d5c-f096-4470-ab2e-06d7dca794a8,Weekend Vibe,Jubël,167.000,110.00,Tropical House,Tropical House,0.3884,House,0.2798,Dance-pop,0.1447,Disco House,0
92cb5a27-e5a8-4b9e-a386-15eae5852482,Drink About - Wolfgang Wee & Markus Neby Remix,"Seeb, Dagny, Wolfgang Wee, Markus Neby",217.000,100.00,Dance-pop,Dance-pop,0.2740,Tropical House,0.2299,House,0.1162,Upbeat Groove,0
9a5c0d12-fa58-4c21-901d-2c382a94b729,Plastic Love,リアムMAZE1981,347.000,122.76,J-pop,J-pop,0.1830,Kayōkyoku,0.1787,Synth-pop,0.1329,Upbeat Groove,0
aa58fe6b-d91b-48f6-86b4-7c123317e35e,Disturbia,Blair Muir,195.000,139.98,Hands Up,Hands Up,0.2555,House,0.2087,K-pop,0.1616,,0
ae1e353b-ea9a-4bde-8c59-ae91375db4b2,State of Flow Ft. Oli Gosh - Adam Pits Remix,Subb-an/Oli Gosh/Adam Pits,412.248,130.95,Progressive House,Progressive House,0.2277,UK Garage,0.2108,Progressive Breaks,0.1810,,1
bb7f235d-3de4-44ca-9e75-964a16a53bda,I Want You Back,The Jackson 5,179.000,196.28,Funk,Funk,0.3437,Soul,0.3017,Funk / Soul / Disco,0.0862,Upbeat Groove,1
c3c19cec-cca3-483b-a63c-a1e21e89522c,Temptation,"Bakermat, Elise LeGrow",193.000,120.00,Synth-pop,Synth-pop,0.1955,House,0.1777,Italo-Disco,0.1470,Disco House,0
c59907aa-0604-4846-85b5-ecbe5a09346f,Bohemia,Township Rebellion,238.000,122.01,Deep Techno,Deep Techno,0.2322,House,0.1830,Progressive House,0.1749,,0
cfcad94e-c890-46d9-987b-86bb5cd7ea2e,London Bridge,Fergie,241.000,91.04,Gangsta,Gangsta,0.1019,RnB/Swing,0.0826,Pop Rap,0.0785,,0
